18,61046.688872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031600,0.071200,0.077200,0.062800,0.054800,0.050800,0.042000,0.043600,0.033600,0.038000,0.039600,0.036800,0.032800,0.034800,0.026000,0.030800,0.034000,0.038000,0.040400,0.060000,0.121200
19,60287.581065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034000,0.078000,0.078400,0.060400,0.049200,0.046800,0.043200,0.046400,0.042000,0.032400,0.033200,0.032800,0.034000,0.033600,0.029200,0.029600,0.030400,0.037600,0.040400,0.062800,0.125600
20,59693.394045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038000,0.079200,0.078800,0.065600,0.051200,0.044000,0.041200,0.040400,0.035600,0.032800,0.034000,0.031600,0.036000,0.034800,0.024000,0.029600,0.034800,0.034800,0.041200,0.057200,0.135200
21,58835.395854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042000,0.085200,0.067600,0.067200,0.051200,0.050400,0.042800,0.037600,0.026000,0.038800,0.039200,0.033600,0.029200,0.026000,0.028800,0.027600,0.030000,0.033600,0.042400,0.066400,0.134400
22,58211.698547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043200,0.080400,0.077200,0.065200,0.052800,0.049200,0.037200,0.036400,0.034000,0.036800,0.032400,0.034800,0.025200,0.028400,0.030000,0.022000,0.029600,0.041600,0.035600,0.064000,0.144000
23,57736.984103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044000,0.086800,0.078000,0.062000,0.053200,0.044800,0.035200,0.034000,0.040400,0.033200,0.031600,0.031200,0.030800,0.031200,0.028000,0.025200,0.028800,0.031200,0.045600,0.059200,0.145600
24,57085.964397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044800,0.080800,0.087600,0.066800,0.047600,0.043200,0.036400,0.036400,0.033200,0.033200,0.033600,0.028400,0.029600,0.028400,0.030000,0.027600,0.028400,0.033200,0.040000,0.065200,0.145600
25,56414.551201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048400,0.079600,0.082800,0.069600,0.052800,0.046800,0.032000,0.031200,0.034800,0.032000,0.031600,0.032800,0.024400,0.028800,0.027200,0.028000,0.031200,0.034400,0.039200,0.065600,0.146800
26,56008.867109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051600,0.089200,0.076400,0.062400,0.055600,0.042000,0.030400,0.030000,0.039600,0.032800,0.034000,0.026000,0.029600,0.027600,0.024400,0.025600,0.032400,0.034000,0.044000,0.064000,0.148400
27,55600.799604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048000,0.084000,0.089600,0.068400,0.051600,0.044800,0.030800,0.034400,0.026000,0.032400,0.030400,0.031200,0.024000,0.028400,0.024000,0.029600,0.032800,0.030000,0.044000,0.061200,0.154400
28,54955.843968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.090000,0.089200,0.056400,0.052400,0.042800,0.035200,0.031200,0.031200,0.030800,0.033600,0.026800,0.030400,0.022400,0.027200,0.029200,0.026800,0.030400,0.042800,0.064000,0.157200
29,54709.370679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.094800,0.076400,0.068800,0.053600,0.043200,0.034000,0.033200,0.026400,0.026400,0.032400,0.032000,0.024800,0.024400,0.031600,0.020400,0.026400,0.032400,0.039200,0.067600,0.162000
30,54297.614987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051600,0.099200,0.083600,0.062400,0.046800,0.043200,0.033200,0.034000,0.028400,0.034000,0.020800,0.032000,0.023200,0.025200,0.024800,0.028400,0.029200,0.032000,0.037200,0.064400,0.166400
31,53776.850754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.092800,0.084400,0.073600,0.046800,0.044400,0.036800,0.030000,0.027600,0.026400,0.024800,0.028400,0.024400,0.026000,0.029600,0.023600,0.030000,0.032400,0.041200,0.067600,0.159200
32,53222.465713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051600,0.090400,0.086000,0.066400,0.058400,0.036000,0.036000,0.031200,0.025600,0.028400,0.028000,0.028000,0.023200,0.023600,0.028400,0.026800,0.024800,0.032400,0.047600,0.072000,0.155200
33,52727.914789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052800,0.095600,0.085600,0.070000,0.046800,0.046000,0.032800,0.027200,0.032400,0.024000,0.028400,0.025200,0.022400,0.026000,0.029600,0.023600,0.024000,0.026400,0.040800,0.072800,0.167600
34,52324.468491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046800,0.094000,0.091200,0.076800,0.050000,0.042400,0.026400,0.032400,0.030800,0.028000,0.022000,0.022000,0.027200,0.022400,0.021600,0.025600,0.031200,0.030800,0.043200,0.064000,0.171200
35,51679.523073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059200,0.093600,0.089200,0.069200,0.047600,0.040000,0.034000,0.028000,0.028800,0.027600,0.023200,0.021200,0.019600,0.025600,0.025600,0.023200,0.028400,0.033600,0.046800,0.070000,0.165600
36,51280.123526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054000,0.091600,0.088800,0.068000,0.057600,0.042000,0.036000,0.029200,0.024400,0.020800,0.022000,0.026800,0.023600,0.022400,0.026000,0.025200,0.027600,0.032400,0.044800,0.070800,0.166000
37,51064.442358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054400,0.090800,0.096000,0.074800,0.048000,0.041200,0.031600,0.033600,0.024400,0.023200,0.022000,0.022400,0.023600,0.022000,0.022800,0.024400,0.027200,0.034800,0.040000,0.065600,0.177200
38,50719.274775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058400,0.096000,0.088400,0.064000,0.055200,0.038400,0.036400,0.028400,0.027200,0.020800,0.022000,0.025200,0.026800,0.022800,0.023200,0.024400,0.024400,0.037200,0.036800,0.064400,0.179600
39,50387.519681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055600,0.102000,0.088000,0.062400,0.049200,0.041200,0.035200,0.029200,0.029600,0.023600,0.023200,0.020800,0.030400,0.021600,0.018000,0.025600,0.026400,0.032400,0.045200,0.062800,0.177600
40,49989.445424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056800,0.097200,0.092800,0.070400,0.048800,0.036400,0.032800,0.028800,0.029200,0.022800,0.021200,0.022400,0.025200,0.023200,0.028000,0.016400,0.024000,0.034800,0.044400,0.067200,0.177200
41,49647.239214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064800,0.086400,0.097600,0.066800,0.045600,0.041200,0.034000,0.028000,0.025200,0.025600,0.025600,0.018800,0.025600,0.024400,0.021200,0.024000,0.029200,0.028000,0.036400,0.076000,0.175600
42,49243.935510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069600,0.095200,0.090000,0.064400,0.048000,0.043600,0.028400,0.025600,0.024800,0.024800,0.020800,0.022800,0.021200,0.025600,0.022800,0.027200,0.024400,0.027600,0.038400,0.066000,0.188800
43,49129.811967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053200,0.108400,0.088400,0.068400,0.052800,0.032000,0.037200,0.024800,0.027200,0.024000,0.024800,0.024000,0.018800,0.026000,0.021200,0.020800,0.026000,0.026400,0.042400,0.082800,0.170400
44,48883.414745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055600,0.103600,0.095200,0.068800,0.047200,0.031200,0.035200,0.025600,0.027200,0.026800,0.024400,0.018800,0.022800,0.023200,0.020000,0.027600,0.026800,0.028800,0.040400,0.069200,0.181600
45,48464.824461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062000,0.109600,0.080800,0.064800,0.050800,0.038000,0.034800,0.025600,0.022000,0.026000,0.023600,0.022000,0.022400,0.024400,0.015200,0.026400,0.027600,0.029600,0.037600,0.082800,0.174000
46,48119.843977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066800,0.098000,0.090400,0.063200,0.059200,0.030800,0.031600,0.024800,0.027200,0.028000,0.018400,0.023200,0.020000,0.022000,0.022800,0.021600,0.027200,0.030800,0.037200,0.073200,0.183600
47,47887.484063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062400,0.105200,0.092400,0.063600,0.042400,0.038800,0.033200,0.033600,0.024400,0.019600,0.021200,0.024400,0.017600,0.022400,0.022000,0.023600,0.028400,0.027200,0.045600,0.074000,0.178000
48,47611.800847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066800,0.095200,0.093600,0.065600,0.052400,0.039200,0.032000,0.020800,0.030000,0.024400,0.020000,0.021600,0.020400,0.016000,0.019200,0.023200,0.032000,0.025200,0.053600,0.070400,0.178400
49,47588.946244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063600,0.096000,0.097600,0.065600,0.050400,0.038000,0.029200,0.027600,0.020400,0.023600,0.026800,0.022400,0.018800,0.022000,0.022800,0.022000,0.025200,0.032400,0.040800,0.074800,0.180000
50,47528.337479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061600,0.104400,0.090400,0.072400,0.050400,0.030800,0.032000,0.031200,0.022400,0.020800,0.024000,0.023200,0.022000,0.018800,0.016000,0.019200,0.026400,0.036000,0.044800,0.070000,0.183200
51,47271.471450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064400,0.108800,0.089600,0.069600,0.042000,0.036000,0.032400,0.030000,0.018800,0.021200,0.023200,0.026000,0.018000,0.021600,0.020400,0.018800,0.024000,0.035600,0.041600,0.072400,0.185600
52,47112.724404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062800,0.105200,0.098800,0.070000,0.037600,0.036400,0.030000,0.028000,0.025600,0.024400,0.020000,0.021600,0.016800,0.022000,0.016000,0.026800,0.021600,0.033200,0.045600,0.073600,0.184000
53,46663.280158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068400,0.109600,0.083600,0.067200,0.047600,0.032000,0.032800,0.026400,0.027200,0.022400,0.020400,0.021200,0.020400,0.019600,0.020000,0.025200,0.024000,0.034400,0.040800,0.067200,0.189600
54,46759.045361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.096800,0.092000,0.068800,0.049600,0.036800,0.026000,0.028000,0.027600,0.023200,0.022000,0.021600,0.018800,0.018400,0.020800,0.021600,0.021600,0.034400,0.042000,0.081600,0.178400
55,46591.879789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065600,0.111600,0.084400,0.064000,0.052400,0.034800,0.029200,0.023200,0.027600,0.026000,0.024400,0.016000,0.017200,0.022000,0.017600,0.024400,0.024400,0.032800,0.044400,0.080800,0.177200
56,46315.429981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069200,0.106400,0.095200,0.063600,0.042800,0.028800,0.032400,0.026800,0.029200,0.021600,0.023200,0.021200,0.017200,0.018400,0.017600,0.028000,0.026400,0.031600,0.041200,0.077200,0.182000
57,45921.824494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074400,0.106000,0.098400,0.056800,0.045600,0.028800,0.030800,0.026800,0.028000,0.026000,0.018400,0.013600,0.020000,0.018400,0.022400,0.022400,0.028400,0.028000,0.045600,0.079600,0.181600
58,45828.250609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072800,0.104800,0.087200,0.058800,0.049200,0.039200,0.034000,0.023200,0.026000,0.019600,0.016000,0.020400,0.020800,0.024000,0.020800,0.024000,0.028800,0.027200,0.046000,0.072400,0.184800
59,45612.343190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074800,0.105600,0.082000,0.069200,0.046400,0.036800,0.027600,0.024000,0.027200,0.024000,0.021200,0.015600,0.020400,0.017600,0.021600,0.023200,0.026000,0.034800,0.050000,0.064400,0.187600
60,45377.085134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069600,0.104800,0.094400,0.063200,0.044000,0.038400,0.032400,0.021200,0.026800,0.020400,0.016800,0.022800,0.022000,0.022400,0.018000,0.022000,0.026800,0.032000,0.044800,0.067200,0.190000
61,45263.699783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070800,0.106400,0.087600,0.063600,0.047600,0.033600,0.033600,0.027600,0.023200,0.025200,0.016800,0.018800,0.021200,0.019200,0.023600,0.022400,0.024800,0.030800,0.045600,0.072400,0.185200
62,44787.934445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075600,0.103600,0.090800,0.062800,0.047600,0.034400,0.028400,0.026000,0.026000,0.020000,0.022400,0.017200,0.020000,0.022000,0.018000,0.029200,0.024000,0.029600,0.042800,0.075600,0.184000
63,44546.714725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068400,0.110400,0.092800,0.058800,0.050000,0.032000,0.029200,0.020800,0.028400,0.022400,0.023600,0.014800,0.022800,0.022800,0.023200,0.022800,0.026800,0.034400,0.034000,0.076800,0.184800
64,44391.066914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074400,0.098000,0.091600,0.068800,0.044800,0.035600,0.032800,0.026800,0.020800,0.018000,0.025200,0.015200,0.020000,0.021600,0.024400,0.022800,0.030400,0.027600,0.043600,0.072800,0.184800
65,44054.390738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076000,0.105600,0.094800,0.065200,0.043200,0.026800,0.027200,0.028800,0.026400,0.018800,0.021600,0.016800,0.020000,0.017600,0.025600,0.025200,0.030800,0.030400,0.038400,0.070800,0.190000
66,43980.289140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072800,0.106800,0.090400,0.060400,0.046000,0.040400,0.027600,0.027600,0.020400,0.021600,0.015600,0.022000,0.017200,0.022400,0.021600,0.029600,0.025200,0.028800,0.044800,0.076400,0.182400
67,43741.939362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068000,0.114400,0.090400,0.061200,0.043200,0.035600,0.031200,0.026400,0.022400,0.020400,0.023600,0.014400,0.016400,0.020800,0.023200,0.027600,0.025600,0.033200,0.049200,0.075600,0.177200
68,43546.017162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072000,0.108800,0.094400,0.064400,0.044400,0.028800,0.035600,0.020400,0.025200,0.020400,0.018000,0.019200,0.021200,0.022800,0.018800,0.022000,0.023600,0.032800,0.042800,0.083600,0.180800
69,43380.516293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070800,0.112000,0.085200,0.068800,0.040800,0.041600,0.024000,0.024800,0.024000,0.018400,0.020400,0.019600,0.020400,0.019200,0.026800,0.020800,0.030400,0.032000,0.042800,0.078800,0.178400
70,43285.415134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068400,0.118000,0.086000,0.064800,0.052800,0.031200,0.024800,0.026800,0.017600,0.020800,0.020400,0.019600,0.018800,0.024400,0.022000,0.024400,0.020400,0.030000,0.047200,0.072800,0.188800
71,42937.233081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.113200,0.094000,0.062400,0.046400,0.030000,0.032800,0.023200,0.022400,0.018400,0.023600,0.016400,0.021200,0.023600,0.018400,0.016000,0.028400,0.028800,0.043200,0.078800,0.188800
72,43078.655515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071200,0.105600,0.098800,0.063200,0.046400,0.031200,0.030400,0.021200,0.023200,0.018800,0.022400,0.020400,0.020800,0.020000,0.017600,0.021200,0.026800,0.031200,0.046800,0.080400,0.182400
73,42851.646303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.112400,0.091200,0.065600,0.046000,0.037600,0.029200,0.022800,0.017200,0.021200,0.019600,0.018800,0.019600,0.024800,0.019200,0.020800,0.024000,0.027600,0.047200,0.075600,0.189600
74,42585.555885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076800,0.112000,0.092800,0.060800,0.047600,0.033600,0.025600,0.023200,0.020000,0.021200,0.018000,0.022000,0.018400,0.021200,0.017600,0.020000,0.025600,0.032800,0.046400,0.079600,0.184800
75,42414.401576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082400,0.104400,0.086800,0.072800,0.040400,0.034800,0.025200,0.025600,0.020800,0.022000,0.020800,0.015200,0.017200,0.017200,0.027600,0.020800,0.027600,0.026000,0.035600,0.084400,0.192400
76,42262.558169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078000,0.103600,0.097600,0.065600,0.047200,0.033200,0.024400,0.023600,0.020800,0.016800,0.019200,0.018000,0.022000,0.024000,0.022000,0.019600,0.025600,0.031600,0.034800,0.079200,0.193200
77,42088.936799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079600,0.107600,0.099200,0.057200,0.045600,0.033600,0.023200,0.023600,0.023600,0.022000,0.016800,0.017600,0.018400,0.022400,0.024400,0.020400,0.020400,0.028000,0.042800,0.074800,0.198800
78,41535.010409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081600,0.110000,0.092800,0.058800,0.045600,0.031600,0.028000,0.023600,0.022400,0.018000,0.019200,0.018400,0.018000,0.024400,0.021200,0.020400,0.026800,0.030400,0.035600,0.080400,0.192800
79,41227.518230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076800,0.112000,0.091600,0.061600,0.040800,0.036000,0.031200,0.023200,0.021600,0.019600,0.018400,0.019200,0.019600,0.019600,0.018000,0.019600,0.026800,0.031200,0.043200,0.079600,0.190400
80,41265.962111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084800,0.104000,0.092000,0.066000,0.042000,0.039200,0.022800,0.022800,0.018800,0.018400,0.018000,0.022400,0.022000,0.020400,0.018400,0.017200,0.026800,0.030400,0.047200,0.070800,0.195600
81,40986.405869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074400,0.110800,0.090400,0.068400,0.044800,0.034400,0.024400,0.023200,0.022400,0.018000,0.021200,0.018000,0.022000,0.019600,0.018400,0.023600,0.025200,0.028400,0.041600,0.074800,0.196000
82,40829.446156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070800,0.106400,0.093200,0.073200,0.043600,0.037600,0.029200,0.019200,0.020400,0.016800,0.018800,0.024800,0.016400,0.022800,0.023200,0.014800,0.025200,0.034800,0.047200,0.071600,0.190000
83,40577.073149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075200,0.120000,0.087600,0.061600,0.045200,0.034000,0.025200,0.020400,0.018800,0.022800,0.022000,0.018400,0.019200,0.020800,0.018800,0.023600,0.026000,0.030800,0.044400,0.070400,0.194800
84,40480.064644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074800,0.105200,0.094400,0.068000,0.046400,0.031600,0.027200,0.029200,0.014400,0.020400,0.019600,0.021600,0.019600,0.016800,0.024000,0.018800,0.024000,0.034400,0.043600,0.072800,0.193200
